score,label
3.7466598e+09,1
9.150411e+08,1
1.8920929e+12,1
5.4277455e+12,1
3.7466452e+09,1
1.6016432e+13,1
1.6331196e+13,1
3.746644e+09,1
1.3815714e+13,1
3.7466808e+09,1
1.6978318e+11,1
1.0887927e+13,1
3.7466816e+09,1
9.14634e+12,1
2.112828e+13,1
3.04351e+09,1
2.4305537e+10,1
3.7466903e+09,1
1.1652034e+13,1
4.7305385e+09,1
8.0140416e+11,1
2.31667e+11,1
2.7725747e+09,1
3.7467054e+09,1
2.1655693e+13,1
2.7725814e+09,1
1.1429432e+09,1
3.756541e+12,1
2.8392155e+11,1
3.7467346e+09,1
1.2054489e+10,1
1.3871857e+10,1
1.3967797e+11,1
2.847163e+12,1
8.3803264e+09,1
3.746735e+09,1
9.343264e+12,1
9.467404e+12,1
1.2054545e+10,1
6.852804e+12,1
8.3803535e+09,1
4.878381e+12,1
3.746748e+09,1
1.6445006e+13,1
1.2054533e+10,1
2.0394347e+12,1
1.8104368e+11,1
3.7467402e+09,1
9.911147e+12,1
1.7577375e+13,1
3.7467835e+09,1
2.3521843e+10,1
3.7467807e+09,1
929139.25,1
1.6755671e+13,1
3.7467773e+09,1
3.3456839e+10,1
1.6816916e+13,1
929323.3,1
1.530204e+13,1
3.746807e+09,1
3.3456464e+10,1
929467.44,1
1.170707e+13,1
1.8823305e+10,1
8.380359e+09,1
1.4266892e+12,1
1.9996485e+13,1
1.8823326e+10,1
8.380365e+09,1
6.464305e+12,1
929793.44,1
1.5240529e+13,1
8.380349e+09,1
1.1525919e+10,1
929938.94,1
1.0968118e+13,1
8.380429e+09,1
1.4839845e+13,1
2.294487e+12,1
1.3980413e+13,1
6.166498e+09,1
930195.8,1
6.1665234e+09,1
4.901707e+12,1
930302.75,1
6.166514e+09,1
8.2018325e+12,1
1.1923417e+13,1
6.1665326e+09,1
1.4785822e+13,1
1.03202694e+09,1
1.1431128e+09,1
1.593156e+12,1
6.166564e+09,1
2.0010446e+13,1
1.904819e+12,1
1.5991422e+13,1
6.166558e+09,1
1.7440337e+13,1
1.6742599e+13,1
3.8221736e+12,1
4.7868713e+11,1
6.1665613e+09,1
7.425365e+12,1
8.3804303e+09,1
5.2423033e+12,1
2.01943e+11,1
8.3804897e+09,1
9.15275e+08,1
9.075466e+12,1
8.3804503e+09,1
8.748487e+10,1
2.4517678e+13,1
1.1426404e+13,1
8.748522e+10,1
7.0096175e+10,1
1.2402693e+13,1
8.380483e+09,1
7.009566e+10,1
5.626448e+11,1
2.321634e+12,1
1.4759026e+09,1
1.88234e+10,1
8.380483e+09,1
7.009621e+10,1
774201.06,1
9.1533504e+08,1
7.006254e+12,1
8.3805184e+09,1
7.009607e+10,1
1.1851003e+13,1
9.153465e+08,1
1.6315203e+13,1
6.1834573e+09,1
6.3395107e+12,1
1.4509211e+13,1
9.153618e+08,1
1.597072e+13,1
8.3805245e+09,1
2.769307e+09,1
1.5629658e+13,1
6.184912e+11,1
8.38054e+09,1
1.1877082e+13,1
1.9614189e+13,1
8.380544e+09,1
2.3711585e+13,1
1.1695187e+13,1
5.2947735e+12,1
1.1471549e+10,1
6.8584866e+12,1
1.7039649e+13,1
9.1539706e+08,1
1.1834342e+13,1
9.1540416e+08,1
1.32318e+13,1
1.9340003e+13,1
1.0311049e+13,1
7.9710965e+11,1
1.5586317e+13,1
1.6009948e+13,1
1.525497e+11,1
1.6369162e+13,1
2.255311e+09,1
2.2198747e+11,1
1.8159436e+13,1
1.5624974e+13,1
1.6174588e+13,1
1.331544e+12,1
3.01677e+11,1
1.8823471e+10,1
9.017223e+12,1
2.0214712e+12,1
1.1464425e+13,1
1.8823545e+10,1
1.3820192e+13,1
1.7999048e+13,1
3.6214599e+12,1
1.2562731e+13,1
2.0547335e+13,1
3.0139856e+11,1
6.802073e+12,1
9.206447e+12,1
2.6653546e+12,1
2.4647672e+10,1
2.777752e+10,1
3.0139623e+11,1
2.7953833e+12,1
2.7729165e+09,1
2.7777542e+10,1
2.7953833e+12,1
4.5537736e+09,1
3.1189125e+09,1
3.3456994e+10,1
3.1189294e+09,1
1.1044377e+13,1
3.118928e+09,1
3.3457068e+10,1
6.681599e+06,1
2.1266315e+13,1
3.1189148e+09,1
3.3457052e+10,1
3.5390195e+12,1
1.0952027e+11,1
3.11893e+09,1
3.0139846e+11,1
2.3621295e+13,1
3.1189284e+09,1
1.1001973e+13,1
3.0139908e+11,1
2.2075085e+13,1
1.5601253e+13,1
1.6789774e+13,1
3.0139898e+11,1
2.5567277e+12,1
848924.5,1
8.1563715e+12,1
1.20549e+10,1
2.2551417e+12,1
849053.4,1
2.2554465e+09,1
1.2054922e+10,1
8.339073e+12,1
1.7011532e+13,1
1.2054762e+10,1
844937.25,1
1.4315293e+13,1
4.730915e+09,1
2.4487044e+12,1
2.7777753e+10,1
2.7729623e+09,1
4.7309087e+09,1
2.7777622e+10,1
4.730888e+09,1
2.7777757e+10,1
1.9363917e+13,1
1.2042731e+13,1
2.7777729e+10,1
8.888459e+09,1
2.7777583e+10,1
4.730888e+09,1
9.22609e+10,1
1.1864226e+13,1
3.9352945e+09,1
4.7308774e+09,1
2.0567422e+13,1
9.98536e+12,1
6.2509126e+10,1
2.2969477e+12,1
6.2509175e+10,1
2.6403946e+10,1
2.2555008e+09,1
8.973752e+12,1
6.2508966e+10,1
2.7730125e+09,1
3.3457027e+10,1
1.0633371e+13,1
6.2508683e+10,1
1.6353753e+13,1
3.3456828e+10,1
2.5660376e+13,1
2.0232029e+13,1
3.9353464e+09,1
3.345696e+10,1
3.0011108e+09,1
1.142916e+13,1
3.0086285e+08,1
1.4017364e+13,1
3.249479e+10,1
1.242951e+13,1
3.0086912e+08,1
5.122089e+12,1
2.4647746e+10,1
1.6720894e+11,1
3.9353772e+09,1
3.198029e+12,1
7.066967e+12,1
3.935359e+09,1
6.166826e+09,1
2.5020082e+11,1
2.656106e+12,1
9.255621e+12,1
6.1668183e+09,1
2.5020072e+11,1
1.5254828e+11,1
1.7338109e+13,1
1.6829156e+13,1
3.7471654e+09,1
6.166876e+09,1
5.0953254e+12,1
2.4807476e+12,1
1.4727009e+13,1
6.1668613e+09,1
3.7471916e+09,1
1.9372268e+13,1
1.3962133e+13,1
3.569845e+12,1
4.7309814e+09,1
3.747204e+09,1
1.2520443e+13,1
2.9648431e+12,1
1.3142197e+11,1
4.712232e+12,1
4.7309844e+09,1
2.2556247e+09,1
1.0616354e+13,1
3.0140036e+11,1
2.8704165e+11,1
3.8328614e+12,1
1.830093e+09,1
3.0139797e+11,1
2.7088006e+11,1
1.605721e+13,1
2.7731218e+09,1
3.0139797e+11,1
5.6826213e+12,1
1.8339424e+13,1
1.6585447e+13,1
8.0040097e+12,1
3.0440256e+09,1
4.4458495e+12,1
5.5171246e+09,1
4.46065e+12,1
2.4205285e+06,1
4.0367012e+12,1
3.0440635e+09,1
2.6597486e+11,1
6.1380006e+12,1
1.02566e+13,1
3.0440684e+09,1
855031.6,1
2.5000873e+12,1
9.269269e+12,1
855126.25,1
2.7731438e+09,1
5.009978e+12,1
5.496495e+12,1
3.7472916e+09,1
4.673928e+11,1
4.731043e+09,1
1.4488373e+12,1
3.74729e+09,1
8.965672e+12,1
2.0473048e+13,1
4.7310556e+09,1
2.77316e+09,1
3.7472906e+09,1
1.1677968e+11,1
2.4067724e+12,1
1.3628854e+13,1
1.5144397e+13,1
4.731084e+09,1
3.5280604e+11,1
1.5344427e+13,1
6.1752496e+10,1
3.7473377e+09,1
1.2055014e+10,1
7.17596e+12,1
3.7473329e+09,1
1.6299404e+10,1
1.2054889e+10,1
1.7324319e+13,1
3.747325e+09,1
8.744603e+11,1
1.2055016e+10,1
3.0932379e+12,1
2.7731863e+09,1
3.7473106e+09,1
2.0292791e+13,1
8.85249e+12,1
3.7473044e+09,1
1.0943668e+13,1
1.0918379e+13,1
4.7311304e+09,1
8.888647e+09,1
3.7473477e+09,1
3.7411907e+12,1
8.6810496e+12,1
4.7311165e+09,1
1.0314744e+11,1
1.2280703e+12,1
9.841798e+12,1
4.706166e+12,1
2.623055e+13,1
3.4089022e+06,1
2.0288295e+13,1
3.0441777e+09,1
5.630968e+12,1
4.7311365e+09,1
1.9643715e+13,1
3.4089522e+06,1
2.05199e+12,1
4.73114e+09,1
1.4974718e+13,1
1.2862309e+13,1
4.731163e+09,1
5.0141237e+12,1
4.7311534e+09,1
1.3644895e+12,1
1.0650294e+13,1
4.7311867e+09,1
2.2429812e+13,1
4.731161e+09,1
1.1188468e+13,1
2.2429926e+13,1
1.2054979e+10,1
3.3456919e+10,1
1.1355457e+12,1
1.077093e+13,1
2.578215e+10,1
1.2054984e+10,1
1.7013629e+11,1
3.3457005e+10,1
1.8368283e+13,1
1.2054923e+10,1
6.432339e+12,1
2.943228e+11,1
3.3456933e+10,1
3.3456953e+10,1
1.1471818e+10,1
1.223207e+12,1
2.3241566e+10,1
3.3457152e+10,1
8.6805504e+12,1
5.5460532e+10,1
3.8999507e+10,1
3.34571e+10,1
3.747431e+09,1
2.7733228e+09,1
3.747417e+09,1
4.6213636e+10,1
3.747449e+09,1
3.747439e+09,1
6.278978e+10,1
6.080132e+12,1
3.7474468e+09,1
3.747459e+09,1
1.6315902e+11,1
3.7474555e+09,1
7.933697e+09,1
4.7312476e+09,1
3.7474383e+09,1
9.834459e+10,1
9.489331e+12,1
4.731214e+09,1
3.747424e+09,1
1.4119521e+13,1
2.337135e+11,1
4.7312466e+09,1
1.640719e+13,1
3.7474929e+09,1
1.2773926e+13,1
5.159157e+11,1
4.731243e+09,1
1.331258e+13,1
3.7475144e+09,1
1.882345e+10,1
4.109555e+12,1
5.5407243e+12,1
4.5542323e+09,1
1.2055097e+10,1
1.0031462e+13,1
1.29534e+13,1
1.2055079e+10,1
1.2478916e+12,1
1.50203e+13,1
3.747531e+09,1
1.2055166e+10,1
4.766498e+12,1
1.3090662e+13,1
3.007307e+12,1
3.7475215e+09,1
3.7475072e+09,1
1.9390894e+13,1
3.7475054e+09,1
7.723778e+12,1
3.7475308e+09,1
5.6271165e+12,1
3.7475387e+09,1
1.1622754e+13,1
3.4974154e+09,1
3.7475343e+09,1
1.5462525e+13,1
5.9334596e+12,1
3.7475592e+09,1
3.747541e+09,1
2.878039e+12,1
3.7475535e+09,1
7.764513e+12,1
1.0047371e+13,1
1.9793179e+13,1
3.747542e+09,1
1.280389e+13,1
1.0317314e+13,1
1.5305233e+13,1
3.7475584e+09,1
9.927853e+12,1
6.8151023e+12,1
1.8350732e+13,1
3.7475807e+09,1
5.7361516e+12,1
7.6847393e+12,1
1.7632858e+12,1
1.122725e+13,1
1.5334136e+13,1
2.3561106e+13,1
1.7364897e+12,1
8.6579216e+12,1
1.6105836e+13,1
2.1562896e+13,1
6.962009e+12,1
8.2282907e+12,1
1.1588567e+12,1
3.7475986e+09,1
3.3678075e+12,1
9.609832e+12,1
3.747593e+09,1
2.1647065e+12,1
3.7476186e+09,1
3.7475937e+09,1
1.8881953e+13,1
3.497499e+09,1
3.7475827e+09,1
1.7870219e+12,1
8.104668e+11,1
1.2055145e+10,1
3.7476214e+09,1
1.2055193e+10,1
5.475974e+12,1
3.7475955e+09,1
2.2198316e+11,1
1.205509e+10,1
4.062262e+11,1
8.38107e+09,1
8.244821e+12,1
3.3456857e+10,1
3.1954646e+12,1
1.7601894e+13,1
8.3810673e+09,1
1.1041892e+13,1
3.3456947e+10,1
1.5630719e+13,1
9.718262e+12,1
8.381121e+09,1
3.3457138e+10,1
1.1608242e+13,1
2.7353293e+09,1
8.38112e+09,1
3.3457148e+10,1
4.8321916e+12,1
4.731386e+09,1
1.0645017e+13,1
4.7313864e+09,1
4.8321916e+12,1
1.0631037e+13,1
3.7475763e+09,1
3.8139863e+09,1
4.731432e+09,1
8.4874567e+12,1
3.7475827e+09,1
2.7735634e+09,1
1.1448917e+13,1
4.7314253e+09,1
3.7476065e+09,1
4.6699884e+12,1
1.3132033e+13,1
4.370264e+12,1
2.2025495e+11,1
1.0344637e+13,1
1.2102919e+13,1
3.7476155e+09,1
3.7666205e+12,1
2.7735875e+09,1
3.7476035e+09,1
1.5352827e+13,1
6.4132465e+12,1
1.9946503e+13,1
7.601628e+12,1
3.747635e+09,1
1.1586862e+13,1
6.1672765e+09,1
3.49761e+09,1
1.7251573e+13,1
3.7476265e+09,1
6.1672806e+09,1
5.1195824e+08,1
2.0751925e+13,1
1.7180724e+12,1
7.529667e+10,1
6.1672335e+09,1
5.354017e+12,1
1.32104e+13,1
3.7476575e+09,1
7.529604e+10,1
1.7061244e+13,1
3.7476703e+09,1
1.8169486e+13,1
1.4181e+13,1
7.5296e+10,1
1.2190544e+13,1
3.7476826e+09,1
3.3457e+10,1
1.4609194e+13,1
2.602322e+12,1
3.747731e+09,1
4.731478e+09,1
1.1515674e+13,1
2.6160278e+12,1
4.731456e+09,1
4.0504197e+12,1
4.688092e+12,1
1.7191595e+12,1
3.7476897e+09,1
1.5382248e+13,1
3.747719e+09,1
1.8823453e+10,1
1.6244018e+13,1
1.8823537e+10,1
1.3192668e+09,1
4.6701727e+11,1
1.3075159e+13,1
1.8823596e+10,1
3.7477422e+09,1
1.02653305e+11,1
2.095145e+13,1
8.948518e+12,1
3.7477358e+09,1
3.7477274e+09,1
2.9091716e+12,1
7.6865717e+12,1
3.7477133e+09,1
5.4447833e+12,1
3.747723e+09,1
1.3244584e+12,1
2.7737308e+09,1
8.621549e+11,1
5.5350447e+12,1
3.747744e+09,1
5.4466545e+12,1
3.7477586e+09,1
1.8245508e+13,1
1.07325424e+12,1
5.3762085e+12,1
3.7477425e+09,1
3.121556e+12,1
6.0111113e+12,1
3.013961e+11,1
9.412632e+12,1
6.679073e+06,1
1.0975873e+13,1
1.0998744e+06,1
3.0139515e+11,1
4.2035506e+12,1
1.2723481e+06,1
1.0999891e+06,1
6.6790385e+06,1
3.0139623e+11,1
2.409491e+12,1
4.9627524e+12,1
6.679016e+06,1
1.971748e+13,1
1.788491e+13,1
2.1403208e+13,1
3.7477878e+09,1
2.1470965e+13,1
6.111469e+12,1
2.3564856e+13,1
6.193995e+11,1
3.747816e+09,1
7.1202494e+12,1
3.7477957e+09,1
1.1129249e+13,1
3.7478216e+09,1
1.5601556e+13,1
2.1886484e+13,1
3.7477837e+09,1
3.747836e+09,1
1.5601544e+13,1
4.625369e+11,1
3.3566915e+12,1
2.6348497e+12,1
3.7478712e+09,1
1.7736743e+13,1
1.3872472e+10,1
2.1694395e+12,1
3.0139374e+11,1
3.3456988e+10,1
2.2198536e+11,1
1.6970969e+13,1
2.192904e+13,1
1.7752133e+12,1
3.0139626e+11,1
3.3456728e+10,1
1.1907383e+13,1
1.8608837e+13,1
2.8131422e+12,1
1.5572984e+12,1
3.0139433e+11,1
4.898787e+12,1
8.566874e+11,1
8.190218e+12,1
5.5049674e+12,1
7.200068e+12,1
1.575995e+13,1
3.0139433e+11,1
3.7479035e+09,1
1.4164872e+12,1
2.1132191e+13,1
1.1303333e+12,1
3.7479007e+09,1
6.1674634e+09,1
1.5831402e+09,1
8.441491e+12,1
2.448364e+12,1
3.7478927e+09,1
6.167509e+09,1
5.901163e+12,1
4.9281127e+12,1
3.7478979e+09,1
4.614817e+12,1
6.1674936e+09,1
5.3960513e+12,1
6.058925e+12,1
3.7479552e+09,1
6.167552e+09,1
1.3826113e+13,1
7.441889e+12,1
1.2423144e+13,1
3.7479634e+09,1
6.16753e+09,1
8.889057e+09,1
2.6570758e+10,1
2.1630267e+13,1
9.153935e+12,1
1.5545595e+13,1
8.381359e+09,1
1.1032888e+13,1
9.153932e+12,1
2.0133756e+13,1
1.3116094e+13,1
8.3813207e+09,1
1.6847641e+12,1
2.168309e+06,1
1.6262619e+13,1
8.3813135e+09,1
9.862766e+12,1
2.168488e+06,1
3.7841034e+12,1
1.4224893e+12,1
8.381269e+09,1
1.9302348e+13,1
7.529657e+10,1
1.3660423e+13,1
1.2764296e+13,1
2.1228845e+13,1
8.3813545e+09,1
7.529647e+10,1
1.2843998e+13,1
9.888177e+12,1
3.7480253e+09,1
8.9576525e+11,1
2.904677e+11,1
6.184382e+09,1
6.65966e+12,1
1.2521621e+12,1
3.7480246e+09,1
8.3812966e+09,1
1.552635e+13,1
2.7739773e+09,1
9.501681e+12,1
8.3813473e+09,1
1.2323232e+13,1
2.08615e+13,1
8.3813504e+09,1
1.1251742e+13,1
5.7268676e+12,1
4.731721e+09,1
4.0107867e+12,1
1.9271376e+13,1
5.3861726e+12,1
6.174105e+11,1
4.731724e+09,1
1.4586691e+13,1
2.774022e+09,1
1.7747514e+13,1
5.826889e+12,1
3.310548e+12,1
3.3456896e+10,1
1.6523477e+13,1
8.2671085e+12,1
1.1827362e+13,1
3.3456937e+10,1
4.995935e+08,1
1.8713294e+13,1
3.4980137e+09,1
1.6411094e+13,1
1.0356573e+13,1
1.2055296e+10,1
2.7740186e+09,1
3.742207e+12,1
1.5045124e+13,1
1.1031399e+13,1
4.996193e+08,1
1.2055323e+10,1
1.1061951e+13,1
1.9019327e+13,1
1.0283969e+13,1
3.7480366e+09,1
4.731803e+09,1
1.844164e+13,1
2.347297e+13,1
1.4815533e+13,1
2.0639576e+13,1
5.9774054e+12,1
8.381407e+09,1
1.764057e+13,1
1.1354113e+13,1
3.3457228e+10,1
1.5746471e+13,1
1.2093337e+13,1
1.0172603e+13,1
4.2429412e+09,1
7.529637e+10,1
8.381427e+09,1
1.3045216e+13,1
1.4315742e+13,1
3.345713e+10,1
7.529631e+10,1
1.1102201e+13,1
8.3813565e+09,1
1.8622892e+13,1
1.2409843e+13,1
6.874582e+12,1
3.3456966e+10,1
7.529633e+10,1
7.8250603e+12,1
1.635955e+13,1
1.9684074e+13,1
3.3457017e+10,1
2.439258e+12,1
1.2055371e+10,1
4.690392e+12,1
1.6581431e+13,1
3.3457244e+10,1
3.460791e+12,1
1.2055475e+10,1
1.9405962e+13,1
1.679895e+13,1
3.3457218e+10,1
1.2587418e+13,1
6.5651773e+12,1
1.2055418e+10,1
9.828338e+12,1
3.5260076e+10,1
3.3457144e+10,1
7.776275e+12,1
1.2055392e+10,1
9.188993e+12,1
3.4980982e+09,1
1.0897879e+12,1
3.3457172e+10,1
1.2055304e+10,1
2.3312244e+13,1
8.900298e+12,1
2.301124e+13,1
994863.0,1
3.34572e+10,1
1.2055493e+10,1
2.7741565e+09,1
2.7741637e+09,1
1.4528249e+13,1
995067.9,1
4.73193e+09,1
3.2422386e+11,1
3.3457211e+10,1
9.533711e+12,1
1.8309502e+13,1
5.2323633e+12,1
1.2357727e+13,1
1.803162e+13,1
2.7741683e+09,1
3.7482424e+09,1
2.2198318e+11,1
2.0407244e+13,1
8.3814574e+09,1
1.0962324e+13,1
3.6677495e+12,1
3.7482092e+09,1
1.02363654e+12,1
5.973411e+11,1
8.3814487e+09,1
1.2658697e+13,1
1.2185698e+13,1
7.8283937e+12,1
3.7482744e+09,1
4.1919735e+12,1
8.381453e+09,1
1.4433586e+12,1
1.1140774e+13,1
1.485793e+08,1
1.6156999e+13,1
3.394575e+12,1
3.013932e+11,1
3.748266e+09,1
1.990672e+11,1
1.363447e+09,1
3.013919e+11,1
6.1676995e+09,1
4.714645e+12,1
1.6717614e+13,1
4.052851e+12,1
1.9906802e+11,1
3.0139168e+11,1
2.6411858e+10,1
7.802179e+12,1
7.8268e+12,1
1.3671939e+13,1
3.0139135e+11,1
1.2703205e+13,1
2.4903392e+12,1
4.678958e+12,1
4.7319107e+09,1
1.3711566e+12,1
2.4100968e+13,1
1.1072726e+13,1
4.7319675e+09,1
2.0288184e+13,1
2.1556336e+13,1
7.52966e+10,1
1.8661629e+13,1
1.582673e+13,1
4.731945e+09,1
7.529639e+10,1
895212.3,1
1.1024148e+13,1
1.5060204e+13,1
1.6855415e+13,1
1.8823924e+10,1
1.6395194e+13,1
2.2101551e+13,1
4.731975e+09,1
4.5989275e+12,1
9.460154e+12,1
1.8823846e+10,1
2.424663e+13,1
2.256879e+09,1
7.529572e+10,1
8.889525e+09,1
4.844662e+12,1
1.8823741e+10,1
6.580995e+11,1
5.250058e+12,1
7.732015e+12,1
7.529645e+10,1
1.8576356e+13,1
1.3116379e+13,1
1.8823983e+10,1
2.0583811e+13,1
1.2776999e+13,1
1.0967474e+13,1
3.080142e+12,1
5.5278284e+12,1
1.1519283e+13,1
4.2235126e+12,1
9.970029e+12,1
1.0967521e+13,1
4.7320095e+09,1
1.4064964e+13,1
1.4004693e+13,1
2.4556284e+12,1
3.8682286e+12,1
6.8324253e+12,1
4.7320305e+09,1
1.4827695e+13,1
6.667576e+12,1
2.21574e+12,1
4.7320325e+09,1
7.481487e+12,1
1.3675783e+13,1
1.1053708e+13,1
1.8823922e+10,1
2.4648006e+10,1
1.1472578e+10,1
2.8780556e+12,1
1.882403e+10,1
1.7200395e+13,1
7.5005664e+12,1
1.8824008e+10,1
999087.1,1
1.112167e+13,1
1.4916788e+13,1
4.889058e+12,1
999224.3,1
8.959738e+12,1
8.404787e+12,1
5.702537e+11,1
999360.5,1
3.3457222e+10,1
2.7744115e+09,1
9.121041e+12,1
8.54807e+12,1
6.8821444e+11,1
3.3457383e+10,1
1.374101e+12,1
8.0075796e+12,1
3.345728e+10,1
1.2365967e+13,1
2.4648151e+10,1
3.65425e+12,1
2.9017444e+09,1
3.3457138e+10,1
9.226906e+12,1
8.152542e+12,1
1.2829776e+13,1
3.6542082e+12,1
8.8315704e+11,1
3.7484713e+09,1
8.975581e+12,1
7.901189e+12,1
1.2610757e+13,1
2.7744435e+09,1
4.629484e+12,1
2.0222677e+13,1
9.518312e+11,1
6.167993e+09,1
8.180886e+08,1
3.4983688e+09,1
2.2198203e+11,1
1.4377663e+11,1
6.1679293e+09,1
1.6262018e+13,1
1.1352936e+12,1
5.557842e+11,1
3.3231145e+10,1
6.1680036e+09,1
1.0803762e+09,1
5.557853e+11,1
7.908597e+12,1
2.6570744e+10,1
6.1680246e+09,1
4.703326e+12,1
5.5459504e+10,1
1.1472478e+10,1
6.1680287e+09,1
6.184832e+09,1
2.7745024e+09,1
1.8397905e+10,1
1.2891078e+13,1
1.7323473e+13,1
5.759361e+12,1
6.1680087e+09,1
7.22396e+10,1
1.367574e+13,1
2.153792e+13,1
3.1451162e+12,1
1.6919426e+10,1
3.7485146e+09,1
6.0264095e+12,1
1.3201874e+13,1
1.0015299e+13,1
8.6534206e+12,1
2.6361958e+11,1
7.974393e+12,1
3.748536e+09,1
1.124867e+13,1
2.774547e+09,1
5.135997e+12,1
3.7485302e+09,1
9.321951e+12,1
5.0128413e+12,1
2.0284684e+13,1
2.4551614e+11,1
1.6558633e+09,1
3.748545e+09,1
1.1758036e+13,1
8.637836e+12,1
8.1833367e+12,1
3.3457e+10,1
2.1129714e+13,1
5.990809e+12,1
3.1885802e+12,1
3.3457107e+10,1
1.3540008e+13,1
1.9699998e+13,1
1.5916784e+13,1
1.7006022e+13,1
1.0845413e+13,1
2.7659178e+10,1
1.1472766e+10,1
1.0704988e+06,1
1.1385605e+13,1
1.5337156e+13,1
1.070592e+06,1
1.2423061e+13,1
1.1664163e+13,1
1.0706811e+06,1
6.50416e+12,1
3.3457187e+10,1
1.0996429e+13,1
3.431477e+12,1
2.08332e+13,1
1.5670373e+13,1
1.1019956e+12,1
1.1879863e+13,1
1.6673422e+13,1
1.03146004e+11,1
8.511029e+11,1
1.970231e+13,1
1.112774e+06,1
2.19299e+13,1
2.774651e+09,1
3.3457e+10,1
1.3731042e+13,1
2.6122069e+13,1
1.1403256e+13,1
2.5663627e+13,1
3.4462737e+12,1
3.345695e+10,1
1.332198e+13,1
1.2885499e+13,1
1.3872903e+10,1
3.3457062e+10,1
2.8949173e+12,1
1.0715226e+06,1
3.345712e+10,1
1.4093372e+13,1
3.6450633e+12,1
8.808939e+11,1
1.1128926e+06,1
1.1138704e+06,1
2.7763363e+13,1
3.345726e+10,1
2.2054917e+13,1
3.5659404e+12,1
3.345721e+10,1
8.7863297e+12,1
2.4648352e+10,1
5.519051e+12,1
9.124978e+11,1
3.3457189e+10,1
2.7746875e+09,1
1.0225847e+13,1
1.5242119e+12,1
2.6490647e+12,1
3.3457068e+10,1
6.627954e+12,1
2.606078e+11,1
2.0968429e+13,1
2.596225e+12,1
3.7486792e+09,1
2.6603432e+11,1
1.1462107e+13,1
1.8967528e+13,1
3.748686e+09,1
1.5632933e+13,1
8.7039174e+12,1
1.9774996e+13,1
3.5134314e+12,1
3.7487217e+09,1
7.571223e+09,1
5.665411e+12,1
9.6995624e+07,1
1.387302e+10,1
4.1642911e+12,1
5.3956103e+12,1
5.5459037e+10,1
4.0525664e+10,1
1.1816951e+13,1
2.9008656e+08,1
3.9106265e+11,1
2.1511436e+13,1
1.3534874e+13,1
2.7747264e+09,1
1.0702114e+13,1
6.16823e+09,1
1.8666626e+13,1
6.1750755e+10,1
1.871247e+06,1
1.7001454e+12,1
2.4580977e+13,1
3.6723874e+12,1
6.175104e+10,1
9.225965e+10,1
6.1682586e+09,1
3.7210862e+11,1
1.051485e+13,1
2.1298955e+06,1
6.168276e+09,1
1.336424e+13,1
1.4211429e+06,1
6.8387293e+12,1
8.748521e+12,1
4.443594e+12,1
1.8823924e+10,1
4.167967e+12,1
1.4211384e+06,1
4.830556e+12,1
4.5555205e+09,1
1.1393597e+12,1
1.8823924e+10,1
3.618146e+12,1
1.6016147e+13,1
2.1969045e+13,1
1.8823797e+10,1
1.034517e+13,1
1.6076203e+13,1
1.8823893e+10,1
3.0837058e+12,1
1.4211271e+06,1
1.7772956e+12,1
2.0846582e+13,1
1.8823928e+10,1
1.9724048e+13,1
7.407169e+09,1
1.5518799e+13,1
2.2811603e+13,1
7.529502e+10,1
7.7763114e+12,1
1.217097e+13,1
1.7444283e+13,1
7.529465e+10,1
1.0807834e+09,1
7.529494e+10,1
6.9303984e+12,1
2.2620955e+13,1
3.5564125e+12,1
7.529511e+10,1
2.1114787e+13,1
1.9161883e+13,1
6.185078e+09,1
7.529515e+10,1
2.1371992e+13,1
2.4648217e+10,1
8.889798e+09,1
7.3373917e+12,1
3.3456863e+10,1
8.336934e+12,1
3.822969e+12,1
3.7482503e+12,1
2.9907416e+11,1
3.3456925e+10,1
1.5041964e+13,1
4.4714783e+12,1
1.5983026e+13,1
3.1235212e+06,1
3.3456675e+10,1
1.9108253e+12,1
1.4114849e+13,1
5.082367e+12,1
1.3975403e+13,1
3.752271e+12,1
3.0457892e+09,1
5.3501713e+12,1
7.601903e+12,1
1.1751801e+13,1
1.564436e+13,1
2.0698749e+06,1
3.0457925e+09,1
9.357014e+12,1
1.2077399e+13,1
1.106439e+13,1
3.4633456e+12,1
1.6530795e+13,1
3.1228386e+12,1
3.0458033e+09,1
1.0836347e+13,1
2.0989461e+13,1
7.472405e+10,1
1.975776e+13,1
1.8758358e+13,1
1.8824002e+10,1
9.865577e+12,1
1.1110784e+13,1
2.0766081e+11,1
9.003403e+12,1
1.882386e+10,1
3.8856245e+12,1
2.6329313e+13,1
7.47237e+10,1
7.2650835e+12,1
2.1449059e+12,1
1.3050153e+13,1
6.3139244e+12,1
2.924656e+12,1
1.3711881e+12,1
2.1659514e+11,1
6.9961195e+12,1
5.8117964e+12,1
4.6913136e+11,1
6.500717e+12,1
1.6123041e+12,1
9.093912e+12,1
1.964367e+13,1
2.7749448e+09,1
1.880935e+13,1
5.954679e+12,1
1.9920782e+13,1
2.0092868e+13,1
1.8823922e+10,1
1.9906287e+12,1
1.8806227e+13,1
1.6202504e+13,1
9.870335e+12,1
3.326253e+12,1
7.4723434e+10,1
1.8823864e+10,1
5.7559535e+12,1
1.1009119e+13,1
2.2198221e+11,1
1.0535899e+13,1
6.2746096e+12,1
596458.75,1
1.8824012e+10,1
1.1117157e+13,1
8.1443595e+12,1
